date,GBTC,IBIT,FBTC,OTHER,total_flow_usd_millions,close,return_1d,return_5d,return_10d,fwd_return_1d,fwd_return_5d,fwd_return_10d,flow_signal,flow_signal_5d_ma,cumulative_flow,flow_positive,strategy_return_1d,strategy_return_5d,fwd_return_positive
2024-02-05,-360.92196159756475,287.1124703431692,37.86337747305375,55.83152904732008,19.885415265978295,42658.66797,0.17632603087993637,0.1786234054033775,2.0130556353397555,0.9986338774093717,17.111539195582615,21.380125057852318,19.885415265978295,-19.138954618929798,-1437.5154330016699,1,0.9986338774093717,17.111539195582615,1
2024-02-06,-415.81031411691947,167.3976467832159,55.049241572167794,39.40501121567935,-153.95841454585644,43084.67188,0.9986338774093717,0.020657644168364797,2.2901612999919108,2.863085004884569,15.452756721794959,21.353773206453862,-153.95841454585644,-30.174644811429097,-1591.4738475475262,0,0.0,0.0,1
2024-02-07,-434.90197132246107,320.1213922163945,156.56125415467145,60.15451530385074,101.9351903524556,44318.22266,2.863085004884569,2.6220695761455914,5.430228780817448,2.2188248782989417,16.942179084218733,16.970348941335445,101.9351903524556,4.667373448263959,-1489.5386571950708,1,2.2188248782989417,0.0,1
2024-02-08,-284.9832168408169,159.19246269784486,72.37270396946613,41.137957695829115,-12.280092477676803,45301.56641,2.2188248782989417,5.371471393099925,4.650963025422961,4.0741037369352195,14.650681656197495,13.252094189561593,-12.280092477676803,18.760259792073356,-1501.8187496727476,0,0.0,0.0,1
2024-02-09,-363.63285988368347,-3.8124535177854,88.69731492718891,55.05382928808843,-223.69416918619152,47147.19922,4.0741037369352195,10.716846663544999,9.765622858650168,5.962227844931145,10.63266531826872,7.6033148507352655,-223.69416918619152,-53.62241411825816,-1725.512918858939,0,0.0,10.63266531826872,1
2024-02-12,-343.1438998088246,99.19136890825959,114.80270922755017,89.5279260682388,-39.62189560477603,49958.22266,3.446199355856483,12.726142118263372,15.681899995109006,-0.4319233922082,3.644889215520375,9.135992909640468,-39.62189560477603,-65.52387629240903,-1765.134814463715,0,-0.0,3.644889215520375,0
2024-02-13,-412.03024240759675,12.92080789741442,99.82727551890419,19.803723041610766,-279.4784359496674,49742.44141,-0.4319233922082,9.80291709961647,15.700949380411577,4.190091682112329,5.111195827812498,14.761900445288179,-279.4784359496674,-90.62788057317123,-2044.6132504133825,0,0.0,0.0,1
2024-02-14,-362.3791592440788,164.84865159586914,86.01675620574306,84.19635683387136,-27.317394608595208,51826.69531,4.190091682112329,9.925289661776858,21.70581439928718,0.21583351848097898,0.024088705493019447,20.60346253244445,-27.317394608595208,-116.4783975653814,-2071.930645021978,0,0.0,0.024088705493019447,1
2024-02-15,-324.0741856147286,201.84183791895518,94.59844009864902,89.51345202019596,61.87954442307155,51938.55469,0.21583351848097898,8.723395274404023,21.753812675365623,0.4267512473593582,-1.2198684268008408,17.82842856384459,61.87954442307155,-101.64647018523172,-2010.0511005989063,1,0.4267512473593582,-0.0,1
2024-02-16,-381.72184937187,367.6437312275283,176.136623409531,46.45794419026764,208.51644945545695,52160.20312,0.4267512473593582,8.005739257688127,21.064408393958022,-0.7305542678262444,-2.738206169776891,19.70933599769311,208.51644945545695,-15.204346456902021,-1801.5346511434493,1,-0.7305542678262444,-0.0,0
2024-02-19,-300.02917489360306,232.69273737641626,77.69524811865658,-13.655646970257834,-3.2968363687880498,51779.14453,-0.6588364739555153,-0.09174958911730702,9.824433660176158,0.9767068857365668,5.297997552683786,31.965127427724216,-3.2968363687880498,-7.939334609704426,-1804.8314875122373,0,0.0,0.0,1
2024-02-20,-343.5764771324683,178.08994711911356,88.0439618685987,31.765340387167026,-45.67722775758902,52284.875,0.9767068857365668,0.66678850050228,9.448350371449376,-0.8524364072784008,9.181424054279553,22.02611026611425,-45.67722775758902,38.82090702871125,-1850.5087152698263,0,-0.0,0.0,0
2024-02-21,-322.94679467424425,282.9405581183489,122.02617584030449,88.90983639683327,170.92977568124243,51839.17969,-0.8524364072784008,-0.6154566332141287,7.34101077117475,-1.0305082626588136,20.5744177160609,27.52286028698925,170.92977568124243,78.47034108667879,-1679.5789395885838,1,-1.0305082626588136,0.0,0
2024-02-22,-333.35066046778655,-21.113530900788504,124.22103731831936,49.31395813103354,-180.92919591922214,51304.97266,-1.0305082626588136,-0.6929978071273712,2.6957524273142353,-1.1168964922707358,19.283530693143547,30.44638932665986,-180.92919591922214,29.908593018220046,-1860.508135507806,0,-0.0,19.283530693143547,0
2024-02-23,-205.63888562203726,223.5614558108566,127.48121222241521,20.020933031152676,165.42471544238722,50731.94922,-1.1168964922707358,-2.6679388158094564,1.9892626536844649,7.47153061981245,23.079506642303627,34.62935053769651,165.42471544238722,21.2902462156061,-1695.0834200654187,1,7.47153061981245,23.079506642303627,1
2024-02-26,-293.9979709919126,277.0865193886967,105.54920888116739,34.856752363153475,123.49450964110493,54522.40234,5.3914352797789,5.176051523279801,4.528738537627075,4.70076269570332,25.325391265582287,32.283067426555355,123.49450964110493,46.6485154175847,-1571.5889104243138,1,4.70076269570332,0.0,1
2024-02-27,-341.36045163803834,52.14137542201584,34.27980349078066,75.2186007951366,-179.7206719301052,57085.37109,4.70076269570332,11.26674107850505,10.495665002768906,9.4935319969381,11.764534418830209,25.218226132407185,-179.7206719301052,19.839826583081457,-1751.309582354419,0,0.0,0.0,1
2024-02-28,-242.57958879334248,314.3754043206929,145.33726129204382,66.40200704604138,283.5350838654356,62504.78906,9.4935319969381,23.205967878243495,19.9189080378261,-2.0900898469490836,5.762783434949803,16.924640654086854,283.5350838654356,42.36088821992009,-1467.7744984889835,1,-2.0900898469490836,5.762783434949803,0
2024-02-29,-340.0597553835746,233.84964074944142,34.14618427925248,42.83203702490917,-29.23189332997154,61198.38281,-2.0900898469490836,18.667976752056028,18.191181730595506,2.0298739001923582,9.358256390174024,16.66418371162184,-29.23189332997154,72.70034873777021,-1497.006391818955,0,0.0,0.0,1
2024-03-01,-263.9626382967754,158.47120860991987,92.10541860956133,38.99526764555937,25.609256568265145,62440.63281,2.0298739001923582,20.697321269640035,19.423892301549927,9.432609800611647,9.38405117998995,11.151617651262558,25.609256568265145,44.7372569629458,-1471.3971352506899,1,9.432609800611647,9.38405117998995,1
2024-03-04,-367.85379500579506,263.2781866106285,49.82896599922569,38.24725552868534,-16.499386867255538,68330.41406,8.17359165168321,9.32028583347082,34.689116248390015,-6.628402450514869,5.551689159484674,-1.144176163360422,-16.499386867255538,16.738477661273702,-1487.8965221179453,0,-0.0,5.551689159484674,0
2024-03-05,-331.8190277259285,427.0692857804396,77.43446613628029,22.327694465044924,195.0124186558363,63801.19922,-6.628402450514869,4.253080376455132,23.71502118443405,3.6137337513826084,12.037532105811088,-2.9598593805240436,195.0124186558363,91.685095778462,-1292.8841034621091,1,3.6137337513826084,0.0,1
2024-03-06,-251.17982658705188,218.18662550584952,93.15049641213922,98.46127068408325,158.61856601502012,66106.80469,3.6137337513826084,5.871452153849499,27.784006738964973,1.2384196964882577,10.553671959666456,2.7332544637016953,158.61856601502012,66.70179220837892,-1134.265537447089,1,1.2384196964882577,10.553671959666456,1
2024-03-07,-219.7852305165255,224.8220586300336,92.85428861801093,40.330385923659804,138.22150265517882,66925.48438,1.2384196964882577,7.8923887526439085,22.748597838104722,2.053940113746555,6.680727695018596,-2.142821637057224,138.22150265517882,100.192471405409,-996.0440347919101,1,2.053940113746555,0.0,1
2024-03-08,-243.89712617644633,154.0639100459756,96.87683016941139,86.51475562476489,93.55836966370555,68300.09375,2.053940113746555,8.125591696204948,19.64552817274152,5.598546488085887,1.6159270498805167,-6.61980354895193,93.55836966370555,113.78229402449706,-902.4856651282046,1,5.598546488085887,1.6159270498805167,1
2024-03-11,-254.0750660151168,115.01556305352082,144.54845076234588,95.63948155767355,101.12842935842346,72123.90625,4.497430711214645,9.102091060393057,15.507968135853357,-0.8909905514165151,-6.343683721373594,-3.0019086077995083,101.12842935842346,137.30785726963288,-801.3572357697811,1,-0.8909905514165151,-0.0,0
2024-03-12,-259.243920112558,283.03358165442455,98.14137206055919,79.94932694443881,201.88036054686455,71481.28906,-0.8909905514165151,6.8072793528580755,15.23692505550802,2.241441027532587,-13.38604234174956,-2.0892923723667245,201.88036054686455,138.68144564783853,-599.4768752229165,1,2.241441027532587,-13.38604234174956,1
2024-03-13,-314.07875006327106,114.39161740911328,70.23373458837405,37.05139061845855,-92.40200744732519,73083.5,2.241441027532587,7.00351344686112,15.69818205014679,-2.30819028918976,-7.073864990045642,-4.964398598862941,-92.40200744732519,88.47733095536944,-691.8788826702418,0,-0.0,-7.073864990045642,0
2024-03-14,-272.17548679024276,207.15662372193924,118.56348673153428,62.111902710098285,115.65652637332906,71396.59375,-2.30819028918976,4.2303039423833955,4.487283930853447,-2.7911980184628815,-8.270987199581914,-0.9127054888385278,115.65652637332906,83.9643356989995,-576.2223562969127,1,-2.7911980184628815,-8.270987199581914,0
2024-03-15,-255.3114487284451,152.23425532348833,127.57881955698562,49.274131808272514,73.77575796030136,69403.77344,-2.7911980184628815,0.5563395443967556,8.781299236525552,-2.6730242435648255,-8.104763532580627,0.7046514270910631,73.77575796030136,80.00781335831866,-502.4465983366114,1,-2.6730242435648255,-8.104763532580627,0
2024-03-18,-175.58415625920023,247.89798257463917,30.8956873945203,22.888944178096157,126.0984578880554,67548.59375,-1.23120859035869,-7.573400630785332,-1.100291315485935,-8.34335697773131,3.5681257243049602,3.1881562153172283,126.0984578880554,85.00181906424505,-376.34814044855597,1,-8.34335697773131,3.5681257243049602,0
2024-03-19,-207.48356758018772,233.36621052869484,103.89600279399431,59.73077845164809,189.50942419414952,61912.77344,-8.34335697773131,-13.283295199219502,-9.61491501732713,9.692504642544408,13.042643789533347,5.708352289249352,189.50942419414952,82.52763179370204,-186.83871625440645,1,9.692504642544408,13.042643789533347,1
2024-03-20,-309.1031125603993,303.7539944257899,108.04690969243593,14.628806265205924,117.32659782303246,67913.67188,9.692504642544408,-2.1470036658571723,-1.6026087518732246,-3.566706368461481,2.270046409394655,-2.8460534182502384,117.32659782303246,124.47335284777357,-69.51211843137399,1,-3.566706368461481,0.0,0
2024-03-21,-201.09490578379933,148.9983601145253,68.09745986560033,85.63038165384691,101.6312958501732,65491.39062,-3.566706368461481,0.2698815183737935,-9.196001679401554,-2.6150443345098084,8.021760494417807,4.607404273193927,101.6312958501732,121.6683067431424,32.11917741879921,1,-2.6150443345098084,8.021760494417807,0
2024-03-22,-232.96157999517914,173.01250647066288,135.02827253246477,36.06148108104821,111.14068008899673,63778.76172,-2.6150443345098084,-6.743414437285811,-10.775585389254305,9.689825599204172,9.586367366054915,6.363997654609843,111.14068008899673,129.14129116888148,143.25985750779594,1,9.689825599204172,9.586367366054915,1
2024-03-25,-244.02129226963888,102.12362842176927,73.99777651869893,56.03478967618518,-11.865097652985504,69958.8125,4.052464013185086,3.0113827796171444,0.7997246150885928,0.04148646748400875,-0.3668788117293986,2.3907593914633596,-11.865097652985504,101.54858006067329,131.39475985481045,0,0.0,-0.3668788117293986,1
2024-03-26,-176.11748744157126,155.57067399238883,85.02305813886169,58.498636146384264,122.97488083606353,69987.83594,0.04148646748400875,6.865704449749255,7.154115235539105,-0.7608353406676316,-6.4880749904781325,-1.2128112029748839,122.97488083606353,88.24167138905611,254.36964069087398,1,-0.7608353406676316,-6.4880749904781325,0
2024-03-27,-151.734853745502,237.73004930448522,73.07712702864522,42.23285078887768,201.3051733765061,69455.34375,-0.7608353406676316,8.90042684572836,1.5568197395476435,1.8567460765033017,-5.002539851370324,1.6306003236791877,201.3051733765061,105.03738649975085,455.6748140673801,1,1.8567460765033017,-5.002539851370324,1
2024-03-28,-153.36082121661374,275.6988616645352,80.6231619032587,67.60081404425824,270.5620163954384,70744.95312,1.8567460765033017,10.43165809874196,4.731940655685385,-1.204502883130898,-3.1608040876174415,-0.9673393080623094,270.5620163954384,138.82353060880388,726.2368304628185,1,-1.204502883130898,-3.1608040876174415,0
2024-03-29,-238.58123659543105,107.78346758223746,36.14899652419193,35.75289030132427,-58.8958821876774,69892.82812,-1.204502883130898,3.954322877279126,12.889189478377228,-0.2728172333685275,-2.940484102991825,-3.8587091158617137,-58.8958821876774,104.81621815346902,667.340948275141,0,-0.0,-2.940484102991825,0
2024-04-01,-208.83113051981135,286.960592010566,22.39796469622823,76.13891892371733,176.6663451107002,69702.14844,-2.2871394295390424,0.3553429825188914,9.287396870457787,-6.104798596936911,2.767792647970757,-9.0039369523916,176.6663451107002,142.5225067062062,844.0072933858412,1,-6.104798596936911,0.0,0
2024-04-02,-173.61120672445105,335.56378588049506,143.78020252899887,9.620609592597546,315.3533912776404,65446.97266,-6.104798596936911,-7.488845813514622,2.1616014944195294,0.8156830152760808,5.641273866371677,-2.4983728254238224,315.3533912776404,180.99820879452156,1159.3606846634816,1,0.8156830152760808,5.641273866371677,1
2024-04-03,-138.25381594492336,241.3434903223701,46.12154606726689,53.79138738639236,203.00260783110596,65980.8125,0.8156830152760808,-5.597163149963558,-1.8641701756020757,3.8314642609167615,6.982439493299664,-7.1295288914485555,203.00260783110596,181.33769568544153,1362.3632924945875,1,3.8314642609167615,6.982439493299664,1
2024-04-04,-207.89843247798566,387.6795812558066,40.34430602174771,108.16786997174854,328.2933247713172,68508.84375,3.8314642609167615,-1.6317840018914898,-2.0726034336274624,-0.9797320948070953,2.2650588523470683,-7.292620290354845,328.2933247713172,192.8839573606173,1690.6566172659047,1,-0.9797320948070953,2.2650588523470683,0
2024-04-05,-190.18241325317217,122.6210800896427,-6.135604544148592,19.99006026183276,-53.7068774458453,67837.64062,-0.9797320948070953,-4.900923892797316,-3.0722414704225764,5.592350685146785,-0.9460432646750894,-5.88769048200427,-53.7068774458453,193.92175830898373,1636.9497398200594,0,0.0,-0.0,1
2024-04-08,-233.22620796897235,75.5345296688583,54.44153009241991,29.667650884254456,-73.5824973234397,71631.35938,3.2709358819609458,8.563924368163844,2.4874243992746736,-3.479403122560143,-11.454687599145208,-6.692152335920099,-73.5824973234397,143.87198982215574,1563.3672424966198,0,-0.0,-11.454687599145208,0
2024-04-09,-234.7792057596112,22.127975109572134,27.076408263700067,65.41723548976745,-120.15758689657153,69139.015625,-3.479403122560143,0.9198401848666382,-0.726953622004467,2.0955854981483224,-7.704987259138463,-3.9510863154554765,-120.15758689657153,56.769794187313344,1443.2096556000483,0,0.0,-7.704987259138463,1
2024-04-10,-131.4506023129963,349.6044311489183,145.68060640545477,55.387453458187935,419.2218886995647,70587.88281,2.0955854981483224,4.0541536599213,-1.0454612182458134,-0.7469744225354513,-13.190920352523882,-8.940605835972093,419.2218886995647,100.0136503610051,1862.431544299613,1,-0.7469744225354513,-13.190920352523882,0
2024-04-11,-101.42071112482995,265.43656563540577,120.39268357370537,60.518902978206775,344.92744106248796,70060.60938,-0.7469744225354513,1.6902260671602498,0.5142753100480846,-4.0889484338652915,-9.3459870360037,-7.962965779730413,344.92744106248796,103.34047361923926,2207.358985362101,1,-4.0889484338652915,-9.3459870360037,0
2024-04-12,-170.03604792805646,194.44153290895449,52.47398619289105,64.67561390442991,141.55508507821898,67195.86719,-4.0889484338652915,-3.1237135219190137,2.6722313636806216,-5.609952527796236,-4.988843838447976,-5.12017632017705,141.55508507821898,142.3928661240521,2348.91407044032,1,-5.609952527796236,-0.0,0
2024-04-15,-113.50795941526259,227.99686263198203,170.09743221377235,69.0416440568531,353.6279794873449,63426.21094,-3.5177371710864436,-10.145752478901981,-6.502923214430634,0.608033073842007,5.378641888646318,0.6541619684526045,353.6279794873449,227.834961486209,2702.5420499276647,1,0.608033073842007,0.0,1
2024-04-16,-142.89733451645623,87.45109527016236,119.27061947966376,83.29099525868669,147.1153754920566,63811.86328,0.608033073842007,-8.919057592130809,-7.379583761337782,-3.9728848832950137,4.067284712580177,-4.975576086954836,147.1153754920566,281.2895539639346,2849.657425419721,1,-3.9728848832950137,0.0,0
2024-04-17,-190.5743724197828,444.57519796168265,67.0067446596551,62.29455970785538,383.3021299094103,61276.69141,-3.9728848832950137,-8.808839036578265,-11.657389662387596,3.649124077275312,4.896163550877319,-4.932837627892416,383.3021299094103,274.1056022059038,3232.9595553291315,1,3.649124077275312,4.896163550877319,1
2024-04-18,-137.63183168187814,212.92211819752276,-19.976228594942924,42.762270361443726,98.07632828214543,63512.75391,3.649124077275312,-0.4837223854809114,-11.333870444830296,0.520866093239758,1.5256040091932377,-6.910927411870427,98.07632828214543,224.73537964983524,3331.035883611277,1,0.520866093239758,1.5256040091932377,1
2024-04-19,-76.22626235071557,210.93947946048928,171.63770290362967,70.17721103608194,376.52813104948535,63843.57031,0.520866093239758,-2.882861213124166,-7.659127436412638,4.689758679631706,-0.13822848498523665,-1.493861269614205,376.52813104948535,271.72998884408855,3707.564014660762,1,4.689758679631706,-0.13822848498523665,1
2024-04-22,-152.38840791159862,272.57666238986917,24.41710132945616,106.99645804685647,251.60181385458318,66837.67969,2.943375826417438,9.075209760905079,-0.533049895743154,-0.6439574982199714,-4.483337264097664,-5.4994884428191,251.60181385458318,251.32475571753622,3959.1658285153453,1,-0.6439574982199714,-4.483337264097664,0
2024-04-23,-69.87577194527458,248.10092317367133,14.184050121724326,46.020987608522795,238.43018895864387,66407.27344,-0.6439574982199714,4.557383126704995,4.0516156588480845,-3.208044675896582,-8.689436670237127,-6.132546660991178,238.43018895864387,269.58771841085365,4197.596017473989,1,-3.208044675896582,-8.689436670237127,0
2024-04-24,-276.64720077122274,222.38840242791315,120.90281728038562,20.764120859880755,87.40813979695679,64276.89844,-3.208044675896582,0.6787341746332665,-2.2236940027516083,0.3186348361086333,-9.370219887977527,-4.805703300826536,87.40813979695679,210.40892038836296,4285.004157270946,1,0.3186348361086333,-9.370219887977527,1
2024-04-25,-102.15727321133386,120.95255445546881,177.59009625357092,83.21242007860918,279.59779757631503,64481.70703,0.3186348361086333,-0.7888895863656264,1.6641323426973775,-1.126500450216128,-8.309757428579035,-2.2203911092705475,279.59779757631503,246.7132142471969,4564.601954847261,1,-1.126500450216128,-8.309757428579035,0
2024-04-26,-136.53229113557063,247.14683571359956,135.37091274042072,46.38856508139205,292.3740223998417,63755.32031,-1.126500450216128,-1.804073240622761,-0.08860886846681071,0.13457822748408343,-1.3575092490975327,-4.6467384299774706,292.3740223998417,229.88239251726813,4856.975977247103,1,0.13457822748408343,-1.3575092490975327,1
2024-04-29,-153.5063937175445,388.2024496475034,102.55636480209438,-15.180086380421088,322.07233435163215,63841.12109,1.1533090836571835,-0.677968851292321,-0.0038362829461235926,-5.019124923390339,-1.06384702900586,-1.471891241814649,322.07233435163215,243.97649661667793,5179.048311598735,1,-5.019124923390339,-1.06384702900586,0
2024-04-30,-131.67785769023118,334.5420046154978,103.79017366661144,75.42265031451265,382.07697090639067,60636.85547,-5.019124923390339,-5.962701263803682,-6.704551720833074,-3.929695450943871,2.800212720199613,1.5105229037695622,382.07697090639067,272.7058530062273,5561.125282505126,1,-3.929695450943871,2.800212720199613,0
2024-05-01,-233.3920650839309,359.3186626639397,114.13662235121231,33.94015442138232,274.0033743526034,58254.011719,-3.929695450943871,-8.628783549750473,-10.277187215360929,1.4924669483602715,5.036442305728928,13.756100626433486,274.0033743526034,310.0248999173566,5835.12865685773,1,1.4924669483602715,5.036442305728928,1
2024-05-02,-142.78216344973896,148.8784323568815,110.3571435914706,47.28400153087517,163.73741402948832,59123.43359,1.4924669483602715,-6.773518196563666,-11.541762275081158,6.370405305142901,6.641237004652112,10.366019085597555,163.73741402948832,286.85282320799126,5998.8660708872185,1,6.370405305142901,6.641237004652112,1
2024-05-03,-111.76450174735844,101.03951797414192,91.24765695877502,59.95940991707044,140.48208310262893,62889.83594,6.370405305142901,-0.3539583195732554,-5.296765426121686,0.4326824453153577,-3.3344952624788093,6.609166644933695,140.48208310262893,256.4744353485487,6139.348153989848,1,0.4326824453153577,-3.3344952624788093,1
2024-05-06,-53.582995776179175,187.4213079900352,84.16804415807505,55.71499039337199,273.72134676530305,63161.94922,-1.357439032945329,8.42506353841248,-0.9307005079965514,-1.309542881773662,-0.4124318568647256,13.09367567361468,273.72134676530305,246.8042378312829,6413.06950075515,1,-1.309542881773662,-0.4124318568647256,0
2024-05-07,-151.2841879086114,205.57249122886947,77.4962748840191,71.28355451417119,203.06813271844837,62334.81641,-1.309542881773662,5.431658185263388,-1.7097743668542331,-1.8398626418606345,-1.2545594822262807,12.52594302779948,203.06813271844837,211.0024701936944,6616.137633473599,1,-1.8398626418606345,-1.2545594822262807,0
2024-05-08,-163.72316211546263,309.41915184709484,49.84141644533295,36.935408882904696,232.47281505986984,61187.94141,-1.8398626418606345,-2.706151963289727,-3.0505316328486187,3.043115174480593,8.301555278618755,12.94697681838548,232.47281505986984,202.69635833514775,6848.610448533469,1,3.043115174480593,8.301555278618755,1
2024-05-09,-146.3483894970512,30.753537028518053,68.77299692532904,65.39317394528248,18.57131840207839,63049.96094,3.043115174480593,-1.317095513634703,-1.2392641866120546,-3.57999206716082,3.4928158989593783,7.756529880571872,18.57131840207839,173.66313920966573,6867.181766935548,1,-3.57999206716082,3.4928158989593783,0
2024-05-10,-73.4861710420475,352.95503194606135,12.281727432184582,42.21359967248249,333.96418800868094,60792.77734,-3.57999206716082,-5.057470214698833,0.25714042852558183,3.468622379607189,10.286670446104672,12.75648687117541,333.96418800868094,212.35956019087612,7201.145954944229,1,3.468622379607189,10.286670446104672,1
2024-05-13,-100.8475885639146,184.19921014210107,76.06641492821001,72.16431442662508,231.58235093302156,62901.44922,2.3646747829849435,2.800401141980502,0.01846606820707919,-2.1440843998411174,13.56204171093658,10.281592650402205,231.58235093302156,203.93176102441984,7432.72830587725,1,-2.1440843998411174,13.56204171093658,0
2024-05-14,-141.83460131583337,157.311893005258,40.456355713963305,68.4610245203916,124.39467192377955,61552.78906,-2.1440843998411174,-2.3745801863775062,-3.6604002109097644,7.659609258979705,13.955583607473333,10.997374844219587,124.39467192377955,188.19706886548607,7557.122977801029,1,7.659609258979705,13.955583607473333,1
2024-05-15,-87.77670801384401,98.78956247398325,35.85642731136916,21.93683893866214,68.80612071017055,66267.49219,7.659609258979705,9.005535015091004,3.4926125493296656,-1.5321421657076395,4.289339638582135,1.9647005899469772,68.80612071017055,155.4637299955462,7625.9290985112,1,-1.5321421657076395,4.289339638582135,0
2024-05-16,-106.71120260681289,34.51433281342307,87.19576604613914,82.57946348525097,97.57835973800029,65252.18,-1.5321421657076395,7.333766916121087,3.3093196233059397,2.74956330960896,4.119816380081098,4.729956914849431,97.57835973800029,171.26513826273057,7723.507458249201,1,2.74956330960896,4.119816380081098,1
